ICCID,IMSI,SIM_State
89882390000284972349,901288910044639,Inactive
89882390000284972356,901288910044640,Inactive
89882390000284972364,901288910044641,Inactive
89882390000284972372,901288910044642,Inactive
89882390000284972380,901288910044643,Inactive
89882390000284972398,901288910044644,Inactive
89882390000284972406,901288910044645,Inactive
89882390000284972414,901288910044646,Inactive
89882390000284972422,901288910044647,Inactive
89882390000284972430,901288910044648,Inactive
89882390000284972448,901288910044649,Inactive
89882390000284972455,901288910044650,Inactive
89882390000284972463,901288910044651,Inactive
89882390000284972471,901288910044652,Inactive
89882390000284972489,901288910044653,Inactive
89882390000284972497,901288910044654,Inactive
89882390000284972505,901288910044655,Inactive
89882390000284972513,901288910044656,Inactive
89882390000284972521,901288910044657,Inactive
89882390000284972539,901288910044658,Inactive
89882390000284972547,901288910044659,Inactive
89882390000284972554,901288910044660,Inactive
89882390000284972562,901288910044661,Inactive
89882390000284972570,901288910044662,Inactive
89882390000284972588,901288910044663,Inactive
89882390000284972596,901288910044664,Inactive
89882390000284972604,901288910044665,Inactive
89882390000284972612,901288910044666,Inactive
89882390000284972620,901288910044667,Inactive
89882390000284972638,901288910044668,Inactive
89882390000284972646,901288910044669,Inactive
89882390000284972653,901288910044670,Inactive
89882390000284972661,901288910044671,Inactive
89882390000284972679,901288910044672,Inactive
89882390000284972687,901288910044673,Inactive
89882390000284972695,901288910044674,Inactive
89882390000284972703,901288910044675,Inactive
89882390000284972711,901288910044676,Inactive
89882390000284972729,901288910044677,Inactive
89882390000284972737,901288910044678,Inactive
89882390000284972745,901288910044679,Inactive
89882390000284972752,901288910044680,Inactive
89882390000284972760,901288910044681,Inactive
89882390000284972778,901288910044682,Inactive
89882390000284972786,901288910044683,Inactive
89882390000284972794,901288910044684,Inactive
89882390000284972802,901288910044685,Inactive
89882390000284972810,901288910044686,Inactive
89882390000284972828,901288910044687,Inactive
89882390000284972836,901288910044688,Inactive
89882390000284972844,901288910044689,Inactive
89882390000284972851,901288910044690,Inactive
89882390000284972869,901288910044691,Inactive
89882390000284972877,901288910044692,Inactive
89882390000284972885,901288910044693,Inactive
89882390000284972893,901288910044694,Inactive
89882390000284972901,901288910044695,Inactive
89882390000284972919,901288910044696,Inactive
89882390000284972927,901288910044697,Inactive
89882390000284972935,901288910044698,Inactive
89882390000284972943,901288910044699,Inactive
89882390000284972950,901288910044700,Inactive
89882390000284972968,901288910044701,Inactive
89882390000284972976,901288910044702,Inactive
89882390000284972984,901288910044703,Inactive
89882390000284972992,901288910044704,Inactive
89882390000284973008,901288910044705,Inactive
89882390000284973016,901288910044706,Inactive
89882390000284973024,901288910044707,Inactive
89882390000284973032,901288910044708,Inactive
89882390000284973040,901288910044709,Inactive
89882390000284973057,901288910044710,Inactive
89882390000284973065,901288910044711,Inactive
89882390000284973073,901288910044712,Inactive
89882390000284973081,901288910044713,Inactive
89882390000284973099,901288910044714,Inactive
89882390000284973107,901288910044715,Inactive
89882390000284973115,901288910044716,Inactive
89882390000284973123,901288910044717,Inactive
89882390000284973131,901288910044718,Inactive
89882390000284973149,901288910044719,Inactive
89882390000284973156,901288910044720,Inactive
89882390000284973164,901288910044721,Inactive
89882390000284973172,901288910044722,Inactive
89882390000284973180,901288910044723,Inactive
89882390000284973198,901288910044724,Inactive
89882390000284973206,901288910044725,Inactive
89882390000284973214,901288910044726,Inactive
89882390000284973222,901288910044727,Inactive
89882390000284973230,901288910044728,Inactive
89882390000284973248,901288910044729,Inactive
89882390000284973255,901288910044730,Inactive
89882390000284973263,901288910044731,Inactive
89882390000284973271,901288910044732,Inactive
89882390000284973289,901288910044733,Inactive
89882390000284973297,901288910044734,Inactive
89882390000284973305,901288910044735,Inactive
89882390000284973313,901288910044736,Inactive
89882390000284973321,901288910044737,Inactive
89882390000284973339,901288910044738,Inactive
89882390000284973347,901288910044739,Inactive
89882390000284973354,901288910044740,Inactive
89882390000284973362,901288910044741,Inactive
89882390000284973370,901288910044742,Inactive
89882390000284973388,901288910044743,Inactive
89882390000284973396,901288910044744,Inactive
89882390000284973404,901288910044745,Inactive
89882390000284973412,901288910044746,Inactive
89882390000284973420,901288910044747,Inactive
89882390000284973438,901288910044748,Inactive
89882390000284973446,901288910044749,Inactive
89882390000284973453,901288910044750,Inactive
89882390000284973461,901288910044751,Inactive
89882390000284973479,901288910044752,Inactive
89882390000284973487,901288910044753,Inactive
89882390000284973495,901288910044754,Inactive
89882390000284973503,901288910044755,Inactive
89882390000284973511,901288910044756,Inactive
89882390000284973529,901288910044757,Inactive
89882390000284973537,901288910044758,Inactive
89882390000284973545,901288910044759,Inactive
89882390000284973552,901288910044760,Inactive
89882390000284973560,901288910044761,Inactive
89882390000284973578,901288910044762,Inactive
89882390000284973586,901288910044763,Inactive
89882390000284973594,901288910044764,Inactive
89882390000284973602,901288910044765,Inactive
89882390000284973610,901288910044766,Inactive
89882390000284973628,901288910044767,Inactive
89882390000284973636,901288910044768,Inactive
89882390000284973644,901288910044769,Inactive
89882390000284973651,901288910044770,Inactive
89882390000284973669,901288910044771,Inactive
89882390000284973677,901288910044772,Inactive
89882390000284973685,901288910044773,Inactive
89882390000284973693,901288910044774,Inactive
89882390000284973701,901288910044775,Inactive
89882390000284973719,901288910044776,Inactive
89882390000284973727,901288910044777,Inactive
89882390000284973735,901288910044778,Inactive
89882390000284973743,901288910044779,Inactive
89882390000284973750,901288910044780,Inactive
89882390000284973768,901288910044781,Inactive
89882390000284973776,901288910044782,Inactive
89882390000284973784,901288910044783,Inactive
89882390000284973792,901288910044784,Inactive
89882390000284973800,901288910044785,Inactive
89882390000284973818,901288910044786,Inactive
89882390000284973826,901288910044787,Inactive
89882390000284973834,901288910044788,Inactive
89882390000284973842,901288910044789,Inactive
89882390000284973859,901288910044790,Inactive
89882390000284973867,901288910044791,Inactive
89882390000284973875,901288910044792,Inactive
89882390000284973883,901288910044793,Inactive
89882390000284973891,901288910044794,Inactive
89882390000284973909,901288910044795,Inactive
89882390000284973917,901288910044796,Inactive
89882390000284973925,901288910044797,Inactive
89882390000284973933,901288910044798,Inactive
89882390000284973941,901288910044799,Inactive
89882390000284973958,901288910044800,Inactive
89882390000284973966,901288910044801,Inactive
89882390000284973974,901288910044802,Inactive
89882390000284973982,901288910044803,Inactive
89882390000284973990,901288910044804,Inactive
89882390000284974006,901288910044805,Inactive
89882390000284974014,901288910044806,Inactive
89882390000284974022,901288910044807,Inactive
89882390000284974030,901288910044808,Inactive
89882390000284974048,901288910044809,Inactive
89882390000284974055,901288910044810,Inactive
89882390000284974063,901288910044811,Inactive
89882390000284974071,901288910044812,Inactive
89882390000284974089,901288910044813,Inactive
89882390000284974097,901288910044814,Inactive
89882390000284974105,901288910044815,Inactive
89882390000284974113,901288910044816,Inactive
89882390000284974121,901288910044817,Inactive
89882390000284974139,901288910044818,Inactive
89882390000284974147,901288910044819,Inactive
89882390000284974154,901288910044820,Inactive
89882390000284974162,901288910044821,Inactive
89882390000284974170,901288910044822,Inactive
89882390000284974188,901288910044823,Inactive
89882390000284974196,901288910044824,Inactive
89882390000284974204,901288910044825,Inactive
89882390000284974212,901288910044826,Inactive
89882390000284974220,901288910044827,Inactive
89882390000284974238,901288910044828,Inactive
89882390000284974246,901288910044829,Inactive
89882390000284974253,901288910044830,Inactive
89882390000284974261,901288910044831,Inactive
89882390000284974279,901288910044832,Inactive
89882390000284974287,901288910044833,Inactive
89882390000284974295,901288910044834,Inactive
89882390000284974303,901288910044835,Inactive
89882390000284974311,901288910044836,Inactive
89882390000284974329,901288910044837,Inactive
89882390000284974337,901288910044838,Inactive
89882390000284974345,901288910044839,Inactive
89882390000284974352,901288910044840,Inactive
89882390000284974360,901288910044841,Inactive
89882390000284974378,901288910044842,Inactive
89882390000284974386,901288910044843,Inactive
89882390000284974394,901288910044844,Inactive
89882390000284974402,901288910044845,Inactive
89882390000284974410,901288910044846,Inactive
89882390000284974428,901288910044847,Inactive
89882390000284974436,901288910044848,Inactive
89882390000284974444,901288910044849,Inactive
89882390000284974451,901288910044850,Inactive
89882390000284974469,901288910044851,Inactive
89882390000284974477,901288910044852,Inactive
89882390000284974485,901288910044853,Inactive
89882390000284974493,901288910044854,Inactive
89882390000284974501,901288910044855,Inactive
89882390000284974519,901288910044856,Inactive
89882390000284974527,901288910044857,Inactive
89882390000284974535,901288910044858,Inactive
89882390000284974543,901288910044859,Inactive
89882390000284974550,901288910044860,Inactive
89882390000284974568,901288910044861,Inactive
89882390000284974576,901288910044862,Inactive
89882390000284974584,901288910044863,Inactive
89882390000284974592,901288910044864,Inactive
89882390000284974600,901288910044865,Inactive
89882390000284974618,901288910044866,Inactive
89882390000284974626,901288910044867,Inactive
89882390000284974634,901288910044868,Inactive
89882390000284974642,901288910044869,Inactive
89882390000284974659,901288910044870,Inactive
89882390000284974667,901288910044871,Inactive
89882390000284974675,901288910044872,Inactive
89882390000284974683,901288910044873,Inactive
89882390000284974691,901288910044874,Inactive
89882390000284974709,901288910044875,Inactive
89882390000284974717,901288910044876,Inactive
89882390000284974725,901288910044877,Inactive
89882390000284974733,901288910044878,Inactive
